x heigth(x) 
-20200.0,8.158666560768651e-05
-20000.0,0.00011253517471925911
-19800.0,0.00015472755133122442
-19600.0,0.0002120592754873814
-19400.0,0.00028970577440751773
-19200.0,0.0003945184222626861
-19000.0,0.0005355347802793108
-18800.0,0.0007246333747471344
-18600.0,0.0009773705338968351
-18400.0,0.0013140455149913044
-18200.0,0.001761050591527517
-18000.0,0.002352575200009771
-17800.0,0.003132747947739331
-17600.0,0.004158317552466662
-17400.0,0.00550199392283468
-17200.0,0.007256593892722123
-17000.0,0.00954016287307923
-16800.0,0.01250227412754139
-16600.0,0.016331741703409983
-16400.0,0.02126602136671332
-16200.0,0.027602616196642733
-16000.0,0.035712849641635215
-15800.0,0.046058418491265955
-15600.0,0.05921119080918744
-15400.0,0.07587676855946868
-15200.0,0.09692239027206014
-15000.0,0.12340980408667956
-14800.0,0.15663379391802595
-14600.0,0.19816708886150622
-14400.0,0.24991242536772246
-14200.0,0.3141625596901382
-14000.0,0.3936690406550783
-13800.0,0.4917205453989819
-13600.0,0.6122315483683631
-13400.0,0.7598420311792398
-13200.0,0.9400288421806869
-13000.0,1.1592291739045915
-12800.0,1.4249764381924648
-12600.0,1.746048577127756
-12400.0,2.1326285479854796
-12200.0,2.596476358143996
-12000.0,3.1511115984444413
-11800.0,3.8120049296441576
-11600.0,4.596776417277874
-11400.0,5.525397988803928
-11200.0,6.620396609680052
-11000.0,7.907054051593441
-10800.0,9.413598369701631
-10600.0,11.171381433530835
-10400.0,13.215036089234848
-10200.0,15.5826057943345
-10000.0,18.315638888734178
-9800.0,21.459239080080394
-9600.0,25.062063262558762
-9400.0,29.17625749321696
-9200.0,33.85732185702312
-9000.0,39.16389509898706
-8800.0,45.15745032486091
-8600.0,51.901893803805365
-8400.0,59.46305997430317
-8200.0,67.90809717870943
-8000.0,77.30474044329974
-7800.0,87.7204697797924
-7600.0,99.22155499886324
-7400.0,111.87199087002818
-7200.0,125.7323295944279
-7000.0,140.858420921045
-6800.0,157.30007376080374
-6600.0,175.09965675011338
-6400.0,194.29065878548815
-6200.0,214.89623398220536
-6000.0,236.92775868212178
-5800.0,260.38343092302904
-5600.0,285.2469450573052
-5400.0,311.48627584740706
-5200.0,339.05260725444225
-5000.0,367.87944117144235
-4800.0,397.8819204512047
-4600.0,428.956398679073
-4400.0,460.9802862108336
-4200.0,493.81219803334614
-4000.0,527.2924240430485
-3800.0,561.2437364432349
-3600.0,595.4725422392698
-3400.0,629.7703814010032
-3200.0,663.9157633354736
-3000.0,697.676326071031
-2800.0,730.8112942200039
-2600.0,763.0742036013362
-2400.0,794.2158526165467
-2200.0,823.9874333317032
-2000.0,852.1437889662113
-1800.0,878.4467393499314
-1600.0,902.6684120809421
-1400.0,924.5945147602107
-1200.0,944.0274829178356
-1000.0,960.7894391523232
-800.0,974.7249016017939
-600.0,985.703184122443
-400.0,993.6204363791489
-200.0,998.4012793176064
0.0,1000.0
200.0,998.4012793176064
400.0,993.6204363791489
600.0,985.703184122443
800.0,974.7249016017939
1000.0,960.7894391523232
1200.0,944.0274829178356
1400.0,924.5945147602107
1600.0,902.6684120809421
1800.0,878.4467393499314
2000.0,852.1437889662113
2200.0,823.9874333317032
2400.0,794.2158526165467
2600.0,763.0742036013362
2800.0,730.8112942200039
3000.0,697.676326071031
3200.0,663.9157633354736
3400.0,629.7703814010032
3600.0,595.4725422392698
3800.0,561.2437364432349
4000.0,527.2924240430485
4200.0,493.81219803334614
4400.0,460.9802862108336
4600.0,428.956398679073
4800.0,397.8819204512047
5000.0,367.87944117144235
5200.0,339.05260725444225
5400.0,311.48627584740706
5600.0,285.2469450573052
5800.0,260.38343092302904
6000.0,236.92775868212178
6200.0,214.89623398220536
6400.0,194.29065878548815
6600.0,175.09965675011338
6800.0,157.30007376080374
7000.0,140.858420921045
7200.0,125.7323295944279
7400.0,111.87199087002818
7600.0,99.22155499886324
7800.0,87.7204697797924
8000.0,77.30474044329974
8200.0,67.90809717870943
8400.0,59.46305997430317
